County_Name,State,FIPS,Median_Income,Poverty_Rate_Pct,Uninsured_Rate_Pct,Pct_Black,Pct_Hispanic,Diabetes_Rate,Hypertension_Rate,Mental_Health_Poor_Days,Preventive_Screening_Rate,Medicare_Spending_Per_Beneficiary,Equity_Gap_Score,Equity_Quartile,Primary_Driver
Kern,CA,06029,63883.0,18.75,1.09,5.17,55.32,13.3,32.1,19.95,51.1,14847.98,0.2847,3.0,Poverty
Kings,CA,06031,68540.0,14.84,1.12,6.46,56.14,12.5,31.2,19.25,53.25,12615.31,0.2467,2.0,Poverty
Lake,CA,06033,56259.0,16.27,0.64,2.26,23.04,12.4,35.8,19.25,57.9,11889.68,0.2801,3.0,Poverty
Lassen,CA,06035,59515.0,11.44,1.13,8.41,20.45,11.05,32.6,19.5,57.1,10021.18,0.2164,2.0,Uninsured
Los Angeles,CA,06037,83411.0,13.53,0.81,7.86,48.68,12.1,29.3,16.4,51.4,17457.67,0.217,2.0,Poverty
Madera,CA,06039,73543.0,19.18,0.93,2.6,59.69,13.15,32.5,19.950000000000003,55.2,11871.77,0.2855,3.0,Poverty
Marin,CA,06041,142019.0,6.84,0.36,2.39,16.56,8.85,28.9,14.850000000000001,62.6,11021.84,0.1233,1.0,Uninsured
Mariposa,CA,06043,60021.0,15.83,0.36,0.82,12.98,11.45,34.0,17.75,59.9,10387.59,0.2462,2.0,Poverty
Mendocino,CA,06045,61335.0,15.89,1.32,0.72,26.79,12.05,34.75,18.85,57.7,10402.8,0.2716,3.0,Poverty
Merced,CA,06047,64772.0,18.16,1.36,2.95,61.9,13.15,31.5,18.9,51.65,11495.78,0.2778,3.0,Poverty
Modoc,CA,06049,54962.0,16.53,2.84,1.92,15.32,12.6,36.1,19.049999999999997,60.3,11056.07,0.3087,3.0,Uninsured
Mono,CA,06051,82038.0,11.18,1.66,0.3,27.1,9.7,29.65,17.4,59.35,9604.15,0.1763,1.0,Uninsured
Monterey,CA,06053,91043.0,11.86,0.91,2.23,59.86,12.05,31.15,16.9,55.5,10452.41,0.2227,2.0,Diabetes
Napa,CA,06055,105809.0,7.73,0.8,1.83,35.07,10.35,30.35,16.15,60.4,11633.86,0.1677,1.0,Uninsured
Nevada,CA,06057,79395.0,10.27,0.6,0.37,9.97,9.75,32.8,17.0,62.15,10148.53,0.1851,1.0,Uninsured
Orange,CA,06059,109361.0,9.57,0.78,1.69,33.93,10.8,27.75,16.3,56.1,14698.16,0.165,1.0,Uninsured
Placer,CA,06061,109375.0,6.75,0.62,1.62,14.87,8.85,30.05,16.05,61.0,11774.19,0.1338,1.0,Uninsured
Plumas,CA,06063,67885.0,10.69,0.77,1.78,9.97,11.25,34.9,18.4,64.3,10260.16,0.2293,2.0,Hypertension
Riverside,CA,06065,84505.0,11.21,1.03,6.47,50.76,11.85,32.25,17.35,53.9,14271.03,0.2254,2.0,Uninsured
Sacramento,CA,06067,84010.0,12.94,0.64,9.62,23.96,10.75,29.9,17.65,58.85,12099.78,0.194,1.0,Poverty
San Benito,CA,06069,104451.0,7.46,0.53,0.95,61.41,10.9,29.2,16.75,57.65,10851.2,0.1648,1.0,Uninsured
San Bernardino,CA,06071,77423.0,13.49,1.19,7.88,55.04,11.95,31.75,17.7,52.6,14225.46,0.2357,2.0,Poverty
San Diego,CA,06073,96974.0,10.3,0.91,4.82,34.49,9.7,28.05,16.450000000000003,59.5,12709.98,0.1532,1.0,Uninsured
San Francisco,CA,06075,136689.0,10.32,0.28,5.18,15.45,9.75,26.05,14.05,59.8,10676.36,0.1335,1.0,Uninsured
San Joaquin,CA,06077,82837.0,12.62,0.72,7.03,42.52,12.0,29.85,17.299999999999997,51.1,11716.32,0.2141,2.0,Poverty
San Luis Obispo,CA,06079,90158.0,11.97,0.74,1.24,23.41,9.3,30.0,17.2,60.7,10198.48,0.1666,1.0,Poverty
San Mateo,CA,06081,149907.0,6.38,0.43,2.29,23.92,9.8,27.45,13.5,61.65,10620.4,0.1275,1.0,Uninsured
Santa Barbara,CA,06083,92332.0,12.92,1.07,1.89,46.62,10.55,29.9,17.35,59.25,11165.21,0.1948,1.0,Poverty
Santa Clara,CA,06085,153792.0,6.77,0.4,2.39,24.85,10.15,26.35,13.85,57.2,11297.8,0.127,1.0,Uninsured
Santa Cruz,CA,06087,104409.0,10.91,0.5,1.06,34.23,9.6,29.1,17.049999999999997,61.3,10102.47,0.1579,1.0,Uninsured
Shasta,CA,06089,68347.0,13.06,1.1,0.97,10.99,10.55,33.15,19.450000000000003,58.1,10791.06,0.2192,2.0,Poverty
Sierra,CA,06091,61108.0,12.31,1.41,0.24,11.39,12.7,36.8,18.6,61.3,10422.74,0.2815,3.0,Hypertension
Siskiyou,CA,06093,53898.0,16.55,1.12,1.61,13.52,11.9,34.85,19.1,58.05,9158.54,0.2708,3.0,Poverty
Solano,CA,06095,97037.0,8.8,0.69,13.24,27.98,11.3,31.65,17.05,57.7,10439.19,0.1971,1.0,Uninsured
Sonoma,CA,06097,99266.0,8.79,0.69,1.55,27.97,9.65,29.0,16.5,59.85,11100.24,0.15,1.0,Uninsured
Stanislaus,CA,06099,74872.0,13.61,0.83,2.85,48.62,11.55,31.2,18.950000000000003,54.7,11953.84,0.222,2.0,Poverty
Sutter,CA,06101,72654.0,13.18,0.72,1.96,32.28,12.1,31.9,18.299999999999997,52.0,11781.68,0.2332,2.0,Poverty
Tehama,CA,06103,59029.0,16.01,1.09,0.96,26.85,11.8,33.2,19.6,56.8,10365.33,0.2544,2.0,Poverty
Trinity,CA,06105,47317.0,21.76,1.42,1.37,7.54,13.3,37.95,20.0,58.7,10413.53,0.3443,4.0,Poverty
Tulare,CA,06107,64474.0,18.25,0.77,1.63,66.1,13.1,31.3,18.95,48.15,13157.68,0.2701,3.0,Poverty
Tuolumne,CA,06109,70432.0,10.7,0.96,1.54,12.87,10.5,32.8,18.0,62.85,10859.13,0.2034,1.0,Uninsured
Ventura,CA,06111,102141.0,8.83,0.83,1.79,43.59,10.65,29.0,16.6,59.45,13510.99,0.1685,1.0,Uninsured
Yolo,CA,06113,85097.0,16.82,0.49,2.75,32.23,9.7,27.05,17.6,58.75,10985.35,0.1723,1.0,Poverty
Yuba,CA,06115,66693.0,15.15,1.47,3.56,29.81,11.15,30.7,19.45,55.95,11466.33,0.2251,2.0,Poverty
Adams,CO,08001,86297.0,9.54,1.55,3.5,41.36,9.8,27.65,17.0,53.95,12103.46,0.1548,1.0,Uninsured
Alamosa,CO,08003,52271.0,14.69,1.29,1.12,47.98,11.25,29.05,18.05,55.5,9725.18,0.211,2.0,Poverty
Arapahoe,CO,08005,92292.0,7.91,1.53,10.97,20.19,8.25,27.2,16.05,59.9,13267.04,0.1175,1.0,Uninsured
Archuleta,CO,08007,66813.0,8.08,1.87,0.35,18.49,9.85,30.75,15.6,63.75,7919.7,0.1744,1.0,Uninsured
Baca,CO,08009,42115.0,22.34,0.37,0.31,12.07,11.7,33.85,18.95,57.3,12995.7,0.2799,3.0,Poverty
Bent,CO,08011,45776.0,20.61,0.34,4.84,32.76,13.9,35.4,18.75,49.8,9982.84,0.32,3.0,Poverty
Boulder,CO,08013,99770.0,10.85,0.46,0.85,13.89,6.9,21.45,15.3,62.9,11224.12,0.0563,1.0,Uninsured
Broomfield,CO,08014,117541.0,4.98,0.77,1.33,13.18,6.8,23.7,14.55,64.45,12966.35,0.0464,1.0,Uninsured
Chaffee,CO,08015,65703.0,10.92,0.58,1.06,10.06,9.0,29.1,15.75,63.55,10580.29,0.1486,1.0,Uninsured
Cheyenne,CO,08017,65577.0,10.6,2.32,0.93,11.94,10.0,30.6,17.5,59.0,14249.02,0.192,1.0,Uninsured
Clear Creek,CO,08019,87169.0,6.56,0.28,2.34,7.89,7.9,27.25,14.75,65.55,10880.57,0.0932,1.0,Uninsured
Conejos,CO,08021,44093.0,15.58,3.26,0.15,51.24,12.4,30.3,16.75,53.8,10117.86,0.2631,2.0,Uninsured
Costilla,CO,08023,34578.0,22.41,0.28,1.08,59.88,14.55,33.55,16.25,54.75,7427.89,0.3255,3.0,Poverty
Crowley,CO,08025,40685.0,18.61,0.03,4.13,32.81,11.15,31.3,17.799999999999997,49.95,9930.33,0.2314,2.0,Poverty
Custer,CO,08027,66250.0,7.7,4.89,1.43,6.41,10.1,32.4,16.15,63.8,9687.18,0.2186,2.0,Uninsured
Delta,CO,08029,56349.0,14.52,1.81,0.61,15.52,10.6,33.05,17.549999999999997,60.0,8786.26,0.2332,2.0,Poverty
Denver,CO,08031,85853.0,11.49,1.07,8.86,29.2,7.45,22.45,14.899999999999999,60.35,11756.41,0.0818,1.0,Uninsured
Dolores,CO,08033,64708.0,16.7,0.94,0.0,13.7,10.15,31.85,17.6,60.05,7557.95,0.2185,2.0,Poverty
Douglas,CO,08035,139010.0,3.0,0.71,1.46,9.48,6.4,24.75,14.5,65.15,12863.14,0.0374,1.0,Uninsured
Eagle,CO,08037,98887.0,8.01,1.34,0.98,29.44,8.0,24.1,14.95,61.6,9982.79,0.0895,1.0,Uninsured
Elbert,CO,08039,124360.0,4.25,0.64,0.29,8.23,7.9,27.3,15.95,64.7,11766.7,0.0863,1.0,Uninsured
El Paso,CO,08041,82748.0,8.94,1.26,6.0,18.21,8.55,27.9,17.85,60.0,11115.9,0.1297,1.0,Uninsured
Fremont,CO,08043,56165.0,12.38,0.53,3.89,13.66,10.35,30.2,17.6,57.85,9814.42,0.1857,1.0,Poverty
Garfield,CO,08045,82772.0,7.97,3.37,0.74,29.54,8.5,26.25,16.45,59.15,11415.81,0.1333,1.0,Uninsured
Gilpin,CO,08047,95902.0,9.19,0.56,0.15,9.58,8.45,28.1,15.5,62.65,14468.01,0.1237,1.0,Uninsured
Grand,CO,08049,79367.0,8.55,1.02,0.81,9.81,8.15,27.45,16.25,62.0,9024.95,0.1155,1.0,Uninsured
Gunnison,CO,08051,76538.0,10.26,0.16,1.07,9.96,7.1,24.4,16.0,60.0,9330.46,0.0752,1.0,Poverty
Hinsdale,CO,08053,58712.0,7.35,0.99,0.99,2.41,8.2,28.8,14.15,66.4,10683.82,0.1202,1.0,Uninsured
Huerfano,CO,08055,49631.0,20.16,1.1,0.04,33.09,11.65,32.35,16.25,60.5,9526.39,0.2652,2.0,Poverty
Jackson,CO,08057,38686.0,20.76,1.74,0.62,11.46,11.85,34.2,17.950000000000003,56.45,7798.0,0.2911,3.0,Poverty
Jefferson,CO,08059,103167.0,6.58,0.72,1.14,15.76,7.75,26.3,15.15,63.25,11677.99,0.0883,1.0,Uninsured
Kiowa,CO,08061,45250.0,15.59,0.22,0.59,6.09,10.05,31.65,17.75,56.9,15690.31,0.203,1.0,Poverty
Kit Carson,CO,08063,58992.0,9.26,3.28,0.03,18.94,10.25,30.5,18.15,58.25,13450.43,0.1988,1.0,Uninsured
Lake,CO,08065,78942.0,7.12,1.82,0.12,30.65,8.1,25.8,15.25,58.45,13738.26,0.104,1.0,Uninsured
La Plata,CO,08067,81936.0,11.05,1.37,0.23,13.03,8.4,26.45,16.25,59.35,9566.62,0.1277,1.0,Uninsured
Larimer,CO,08069,87199.0,11.15,0.91,0.96,12.22,7.1,25.1,16.75,61.55,10807.02,0.0918,1.0,Uninsured
Las Animas,CO,08071,48965.0,18.22,0.62,1.12,40.82,12.05,31.9,17.05,57.0,8691.19,0.255,2.0,Poverty
Lincoln,CO,08073,59167.0,8.69,0.93,6.56,14.81,10.1,30.8,17.7,58.3,14206.57,0.1725,1.0,Uninsured
Logan,CO,08075,54864.0,10.95,0.63,1.12,16.83,10.5,32.05,18.55,57.8,11114.44,0.1959,1.0,Uninsured
Mesa,CO,08077,68077.0,11.17,1.42,0.71,15.14,8.95,28.85,17.25,61.35,9721.81,0.1554,1.0,Uninsured
Mineral,CO,08079,58929.0,11.21,1.64,0.0,2.64,8.9,30.05,15.0,65.5,8302.34,0.1656,1.0,Uninsured
Moffat,CO,08081,63983.0,14.71,1.59,0.37,16.54,10.0,30.45,18.45,59.5,11046.07,0.2029,1.0,Poverty
Montezuma,CO,08083,61377.0,12.39,3.28,1.28,12.98,10.35,30.45,17.700000000000003,58.95,9743.94,0.2148,2.0,Uninsured
Montrose,CO,08085,62817.0,11.45,2.93,0.4,20.85,10.0,30.3,16.799999999999997,58.2,9187.59,0.1999,1.0,Uninsured
Morgan,CO,08087,70471.0,12.61,2.95,3.2,36.85,10.4,30.35,17.75,55.05,10717.96,0.2127,2.0,Uninsured
Otero,CO,08089,47500.0,23.41,1.08,1.27,42.88,13.1,32.9,18.4,54.9,12402.76,0.3088,3.0,Poverty
Ouray,CO,08091,78750.0,4.84,0.77,2.13,4.17,8.3,29.1,14.3,64.9,8219.54,0.1102,1.0,Uninsured
Park,CO,08093,85019.0,6.73,0.68,0.52,6.67,8.7,28.95,15.5,61.9,9278.45,0.1238,1.0,Uninsured
Phillips,CO,08095,58474.0,13.62,1.96,0.0,28.22,10.75,31.2,17.65,55.9,14808.75,0.2196,2.0,Uninsured
Pitkin,CO,08097,96123.0,6.64,0.43,0.43,10.76,7.45,26.05,14.0,64.15,12920.98,0.0788,1.0,Uninsured
Prowers,CO,08099,49422.0,17.02,0.7,1.33,39.48,11.7,30.6,18.15,56.55,11682.21,0.2348,2.0,Poverty
Pueblo,CO,08101,59436.0,16.22,0.59,2.01,43.63,11.35,30.15,17.85,55.45,11577.27,0.2208,2.0,Poverty
Rio Blanco,CO,08103,69882.0,12.27,2.69,0.29,11.07,8.8,29.0,17.549999999999997,60.05,13686.31,0.1716,1.0,Uninsured
Rio Grande,CO,08105,57591.0,10.06,2.04,0.42,44.45,10.9,30.5,16.4,58.3,10426.72,0.2013,1.0,Uninsured
Routt,CO,08107,95144.0,7.88,1.3,0.19,7.24,7.55,25.9,15.350000000000001,63.45,8207.98,0.0938,1.0,Uninsured
Saguache,CO,08109,51946.0,17.4,1.53,1.27,35.51,12.9,33.75,16.95,59.4,6934.29,0.2879,3.0,Poverty
San Juan,CO,08111,67344.0,19.13,0.0,0.0,18.26,9.0,29.2,15.25,57.85,8469.03,0.1819,1.0,Poverty
San Miguel,CO,08113,72829.0,8.44,0.82,0.54,11.38,7.9,26.7,14.8,60.45,7849.91,0.1034,1.0,Uninsured
Sedgwick,CO,08115,45855.0,15.85,0.33,0.5,19.45,11.0,32.9,17.15,59.95,11589.0,0.2304,2.0,Poverty
Summit,CO,08117,100611.0,7.35,0.39,0.3,14.75,7.55,25.45,15.45,64.15,8872.53,0.0791,1.0,Uninsured
Teller,CO,08119,69655.0,6.98,0.3,0.86,7.94,8.65,29.35,15.600000000000001,65.45,9591.5,0.1232,1.0,Uninsured
Washington,CO,08121,59087.0,9.26,1.2,1.54,10.86,9.35,29.6,17.35,60.6,11424.59,0.1565,1.0,Uninsured
Weld,CO,08123,89182.0,9.48,1.31,1.41,30.35,9.4,27.6,17.2,56.9,11891.59,0.145,1.0,Uninsured
Yuma,CO,08125,60118.0,13.63,4.35,0.17,25.68,10.05,29.25,17.5,55.95,12299.83,0.2174,2.0,Uninsured
Capitol,CT,09110,88190.0,10.37,0.5,12.65,17.86,10.1,30.75,16.95,69.3,12861.2,0.1757,1.0,Uninsured
Greater Bridgeport,CT,09120,83147.0,12.92,0.8,11.96,20.37,9.75,29.45,16.049999999999997,67.8,12868.65,0.1753,1.0,Poverty
Lower Connecticut River Valley,CT,09130,99742.0,6.26,0.23,4.96,7.02,8.35,30.95,15.45,70.75,12476.68,0.1256,1.0,Uninsured
Naugatuck Valley,CT,09140,82939.0,10.08,0.48,11.55,19.07,9.7,30.7,16.85,68.85,13585.79,0.167,1.0,Uninsured
Northeastern Connecticut,CT,09150,83119.0,8.73,0.33,1.68,11.83,9.15,32.35,17.85,69.1,12725.56,0.1618,1.0,Uninsured
Northwest Hills,CT,09160,87971.0,9.28,0.49,4.75,10.85,8.95,29.5,16.4,69.05,11988.13,0.142,1.0,Uninsured
South Central Connecticut,CT,09170,83617.0,11.3,0.62,13.37,18.84,9.8,31.4,16.450000000000003,69.95,14337.99,0.1809,1.0,Poverty
Southeastern Connecticut,CT,09180,80330.0,9.5,0.45,5.78,11.37,9.4,32.6,17.1,69.25,12682.37,0.1727,1.0,Uninsured
Western Connecticut,CT,09190,118930.0,7.36,1.05,10.04,20.12,7.95,26.55,14.4,69.7,12535.04,0.1004,1.0,Uninsured
Kent,DE,10001,69278.0,11.98,1.28,26.04,7.76,13.35,37.75,18.2,63.75,12928.03,0.2966,3.0,Diabetes
New Castle,DE,10003,85309.0,10.23,0.73,25.31,10.81,11.45,33.65,15.9,63.45,12794.74,0.2212,2.0,Uninsured
Sussex,DE,10005,75406.0,11.46,0.79,10.96,9.49,12.0,38.1,15.15,63.55,11797.54,0.2689,3.0,Hypertension
Alachua,FL,12001,57566.0,18.97,0.97,19.44,10.86,10.85,31.7,18.0,61.55,12535.01,0.2401,2.0,Poverty
Baker,FL,12003,67872.0,12.15,2.52,11.87,3.16,11.65,35.45,19.35,60.95,14445.03,0.2642,2.0,Uninsured
Bay,FL,12005,65999.0,12.02,2.07,10.3,7.17,10.95,35.6,18.299999999999997,63.0,13804.73,0.2484,2.0,Uninsured
Bradford,FL,12007,54759.0,15.65,1.98,18.04,4.73,13.4,36.55,20.4,55.45,14741.92,0.3128,3.0,Diabetes
Brevard,FL,12009,71308.0,9.98,1.38,9.84,11.36,11.55,35.15,16.9,67.55,13658.84,0.2389,2.0,Uninsured
Broward,FL,12011,70331.0,12.31,1.98,28.37,31.45,12.45,34.2,16.25,61.95,16361.87,0.2642,2.0,Uninsured
Calhoun,FL,12013,41526.0,17.26,2.91,12.45,6.35,14.0,38.1,20.25,58.6,13991.47,0.3509,4.0,Diabetes
Charlotte,FL,12015,62164.0,10.26,0.96,5.16,8.04,12.7,38.05,16.4,65.0,13829.79,0.2765,3.0,Hypertension
Citrus,FL,12017,52569.0,14.71,1.09,2.31,6.43,13.0,36.3,17.9,62.9,13185.64,0.2911,3.0,Diabetes
Clay,FL,12019,82242.0,9.27,1.45,11.48,10.79,11.25,34.9,18.15,64.45,14141.36,0.2294,2.0,Uninsured
Collier,FL,12021,82011.0,10.29,1.54,6.46,28.62,11.6,33.65,14.75,66.15,13757.39,0.232,2.0,Uninsured
Columbia,FL,12023,53501.0,14.6,2.04,16.84,6.77,13.75,38.9,19.0,57.85,12896.26,0.3314,3.0,Hypertension
DeSoto,FL,12027,45000.0,25.11,1.35,12.4,32.05,16.15,39.55,19.7,57.85,13949.9,0.4191,4.0,Poverty
Dixie,FL,12029,45057.0,14.61,1.72,8.16,4.49,14.2,39.6,20.4,57.3,15255.8,0.341,4.0,Diabetes
Duval,FL,12031,65579.0,13.99,1.66,29.18,11.03,12.3,34.55,18.45,64.45,15050.73,0.2688,3.0,Uninsured
Escambia,FL,12033,61642.0,13.97,1.51,21.66,6.11,12.1,37.45,18.5,60.35,14518.46,0.2848,3.0,Hypertension
Flagler,FL,12035,69251.0,9.69,2.24,9.18,11.24,11.5,34.05,16.3,66.9,13374.06,0.2373,2.0,Uninsured
Franklin,FL,12037,58107.0,18.94,3.09,10.93,5.49,13.25,39.65,18.05,60.25,10963.8,0.359,4.0,Hypertension
Gadsden,FL,12039,45721.0,23.91,2.14,54.96,11.14,17.4,41.8,19.6,63.0,11847.93,0.4587,4.0,Diabetes
Gilchrist,FL,12041,56823.0,11.7,1.54,3.24,6.23,11.5,33.6,19.1,62.6,12697.47,0.2365,2.0,Uninsured
Glades,FL,12043,37221.0,19.56,3.97,15.53,22.17,16.05,40.75,19.15,58.15,13984.54,0.426,4.0,Diabetes
Gulf,FL,12045,56250.0,10.15,0.69,15.1,3.93,12.5,37.25,17.65,63.4,13687.91,0.2642,2.0,Hypertension
Hamilton,FL,12047,47668.0,20.92,1.62,32.63,10.71,16.15,41.95,20.5,54.9,12995.19,0.4195,4.0,Diabetes
Hardee,FL,12049,44665.0,26.37,1.23,6.53,44.3,15.0,35.75,19.3,53.8,15558.81,0.3769,4.0,Poverty
Hendry,FL,12051,49259.0,21.88,2.83,10.67,57.11,16.45,36.7,18.6,56.0,14547.64,0.4031,4.0,Diabetes
Hernando,FL,12053,59202.0,12.27,1.59,5.19,15.61,13.05,34.55,17.9,62.35,15281.98,0.2728,3.0,Diabetes
Highlands,FL,12055,53679.0,15.38,1.67,9.17,21.55,15.45,39.95,17.549999999999997,60.45,14788.41,0.3678,4.0,Diabetes
Hillsborough,FL,12057,70612.0,13.44,1.32,16.43,29.92,12.0,33.55,16.6,62.15,15556.4,0.2506,2.0,Poverty
Holmes,FL,12059,46063.0,15.1,2.66,6.57,3.23,13.2,38.4,20.25,56.6,13595.22,0.327,3.0,Hypertension
Indian River,FL,12061,67543.0,11.32,1.14,8.17,13.19,11.9,34.25,15.75,66.75,13846.06,0.2423,2.0,Uninsured
Jackson,FL,12063,46144.0,16.32,1.62,25.78,5.15,14.35,39.55,19.7,61.85,14313.96,0.3502,4.0,Diabetes
Jefferson,FL,12065,51573.0,16.7,0.37,32.14,4.47,14.25,42.35,18.299999999999997,61.9,11732.24,0.3581,4.0,Hypertension
Lafayette,FL,12067,57852.0,16.11,2.0,15.63,13.35,13.7,37.7,20.35,58.35,13408.94,0.3286,3.0,Diabetes
Lake,FL,12069,66239.0,9.56,1.48,10.15,17.4,12.7,34.95,16.799999999999997,62.55,14682.0,0.256,2.0,Diabetes
Lee,FL,12071,69368.0,11.53,1.81,8.04,23.13,12.65,35.2,15.950000000000001,62.2,13351.36,0.2695,3.0,Uninsured
Leon,FL,12073,61317.0,18.34,0.95,30.95,6.93,10.95,33.7,17.95,65.95,11975.45,0.2531,2.0,Poverty
Levy,FL,12075,49933.0,15.53,1.86,8.54,9.23,14.0,38.4,19.75,59.35,12089.15,0.3346,3.0,Diabetes
Liberty,FL,12077,51723.0,17.85,1.27,15.03,7.83,13.65,38.3,19.85,60.0,12414.78,0.333,3.0,Poverty
Madison,FL,12079,43386.0,20.08,0.84,36.37,6.33,15.05,40.7,19.65,60.8,12498.78,0.3802,4.0,Diabetes
Manatee,FL,12081,71385.0,10.04,1.67,8.11,16.87,12.05,34.95,16.35,66.85,13644.63,0.2491,2.0,Uninsured
Marion,FL,12083,55265.0,13.99,1.67,12.35,15.02,12.9,36.45,17.9,64.95,13450.65,0.2928,3.0,Diabetes
Martin,FL,12085,77894.0,10.28,1.07,5.42,14.29,11.5,31.85,15.8,66.45,14384.06,0.2126,2.0,Uninsured
Miami-Dade,FL,12086,64215.0,15.03,1.55,15.86,68.77,14.35,32.05,14.8,58.85,19226.65,0.2893,3.0,Diabetes
Monroe,FL,12087,80111.0,11.55,1.02,6.97,25.68,11.45,34.0,15.399999999999999,62.55,13279.55,0.2327,2.0,Uninsured
Nassau,FL,12089,84085.0,9.11,0.83,5.48,5.0,10.1,33.2,16.75,69.35,12780.59,0.1908,1.0,Uninsured
Okaloosa,FL,12091,73988.0,9.9,1.73,9.43,10.05,10.2,31.5,17.7,65.4,13686.59,0.1928,1.0,Uninsured
Okeechobee,FL,12093,50476.0,17.84,2.47,8.13,26.74,14.2,38.6,19.45,57.1,15724.85,0.3563,4.0,Diabetes
Orange,FL,12095,72629.0,13.13,1.57,20.42,32.92,11.6,31.85,16.3,59.8,15293.47,0.2326,2.0,Uninsured
Osceola,FL,12097,64312.0,13.32,1.53,10.9,56.07,13.05,34.25,16.799999999999997,57.2,14907.52,0.275,3.0,Diabetes
Palm Beach,FL,12099,76066.0,11.17,1.91,18.51,23.46,12.15,32.85,15.350000000000001,64.05,15916.37,0.2433,2.0,Uninsured
Pasco,FL,12101,63187.0,11.63,1.24,5.98,17.43,11.55,35.25,17.2,63.55,15236.2,0.246,2.0,Uninsured
Pinellas,FL,12103,66406.0,11.24,1.05,10.04,10.41,11.45,33.4,16.6,65.1,15232.51,0.2273,2.0,Uninsured
Polk,FL,12105,60901.0,14.5,1.67,14.86,26.19,12.7,34.3,18.3,58.2,14769.45,0.2763,3.0,Diabetes
Putnam,FL,12107,44852.0,22.43,1.62,15.79,10.5,15.45,39.6,20.549999999999997,59.35,13721.91,0.3977,4.0,Diabetes
St. Johns,FL,12109,100020.0,6.72,1.32,5.51,7.98,9.4,31.5,15.2,69.5,13471.61,0.1603,1.0,Uninsured
St. Lucie,FL,12111,66154.0,12.35,1.81,20.43,20.64,12.85,36.35,17.4,62.1,14819.53,0.285,3.0,Diabetes
Santa Rosa,FL,12113,84715.0,8.68,1.28,5.85,6.17,10.1,33.55,17.65,66.6,13172.9,0.1958,1.0,Uninsured
Sarasota,FL,12115,77213.0,7.99,1.56,4.26,9.87,10.7,35.1,15.2,66.65,13905.15,0.2167,2.0,Uninsured
Seminole,FL,12117,79490.0,9.5,1.21,11.77,22.95,10.4,30.8,15.399999999999999,65.05,15596.53,0.1841,1.0,Uninsured
Sumter,FL,12119,70105.0,8.68,0.86,7.08,6.12,12.55,38.95,14.0,71.4,13701.73,0.2721,3.0,Hypertension
Suwannee,FL,12121,49729.0,13.67,1.62,11.32,10.36,13.45,37.8,19.049999999999997,60.65,12558.02,0.3099,3.0,Diabetes
Taylor,FL,12123,46239.0,12.96,0.07,20.41,4.15,14.35,41.35,19.9,59.8,12004.72,0.3321,3.0,Hypertension
Union,FL,12125,64043.0,10.67,1.16,16.72,5.73,13.7,39.6,19.9,58.45,16004.5,0.3085,3.0,Hypertension
Volusia,FL,12127,63075.0,11.88,1.43,10.73,15.64,11.9,35.5,17.75,65.2,14480.26,0.2568,2.0,Uninsured
Wakulla,FL,12129,72035.0,5.6,0.92,14.55,4.26,11.7,35.6,18.1,65.5,11405.01,0.2197,2.0,Hypertension
Walton,FL,12131,74832.0,10.31,2.58,3.68,6.61,11.0,33.35,17.2,64.5,12578.52,0.2301,2.0,Uninsured
Washington,FL,12133,47536.0,20.17,2.19,14.2,4.36,13.85,40.0,20.35,55.8,13551.39,0.3686,4.0,Poverty
Appling,GA,13001,43268.0,24.82,1.14,18.16,10.29,16.0,41.15,20.25,56.15,13478.69,0.4246,4.0,Poverty
Atkinson,GA,13003,38007.0,27.42,1.28,15.23,27.32,17.25,41.45,20.9,54.2,10477.86,0.4615,4.0,Diabetes
Bacon,GA,13005,43938.0,20.45,1.6,15.07,8.69,13.95,38.65,20.0,58.7,12855.7,0.356,4.0,Poverty
Baker,GA,13007,45417.0,23.14,0.21,34.09,0.83,19.9,47.0,19.6,60.65,10866.28,0.5159,4.0,Diabetes
Baldwin,GA,13009,54699.0,20.25,1.24,41.77,2.65,14.9,39.85,19.15,64.0,12670.55,0.3762,4.0,Diabetes
Banks,GA,13011,69096.0,13.12,1.96,2.94,7.67,12.65,36.8,18.9,61.0,11915.69,0.2899,3.0,Uninsured
Barrow,GA,13013,75053.0,9.49,2.54,12.62,13.19,11.9,35.1,17.799999999999997,61.75,13061.51,0.2537,2.0,Uninsured
Bartow,GA,13015,74812.0,10.69,1.88,10.86,9.59,11.4,35.55,18.2,58.5,12533.09,0.2476,2.0,Uninsured
Ben Hill,GA,13017,38255.0,25.87,2.09,37.34,6.53,17.55,44.2,20.5,57.95,11628.43,0.4872,4.0,Diabetes
Berrien,GA,13019,48670.0,22.91,2.55,10.28,5.66,14.75,39.45,20.549999999999997,57.5,11885.36,0.3962,4.0,Poverty
Bibb,GA,13021,48897.0,24.04,1.31,54.31,3.74,16.05,43.3,19.5,57.4,14040.96,0.439,4.0,Hypertension
Bleckley,GA,13023,56021.0,15.35,0.32,26.25,3.42,13.75,38.45,19.5,60.05,12865.6,0.3147,3.0,Diabetes
Brantley,GA,13025,40166.0,16.2,0.39,3.68,2.62,13.15,37.9,20.4,59.2,12488.96,0.3052,3.0,Hypertension
Brooks,GA,13027,42263.0,26.28,0.97,35.57,7.61,17.85,44.3,19.8,57.35,11982.11,0.4839,4.0,Diabetes
